c15h32_2610          2   389.767     9.356     0.000     28.41     1.000 ! LJ parameters estimated by RMG: Tc= 708.782K Pc=  14.413bar Vc= 857.500cm3/mol Tb= 541.280K	(CsH3R, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R)
! the following intermediates are just roughly estimated
c15_9_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo7_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo8_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo10_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo11_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo12_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo13_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_9_oo14_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo4_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo5_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo6_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo7_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo8_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo9_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo11_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo12_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo13_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_10_oo14_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo5_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo6_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo7_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo8_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo9_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo10_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo12_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo13_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_11_oo14_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_12_oo6_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_12_oo8_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_12_oo9_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_12_oo10_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_12_oo11_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_12_oo13_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_12_oo14_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_13_oo6_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_13_oo8_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_13_oo9_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_13_oo10_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_13_oo11_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_13_oo12_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_13_oo14_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_14_oo8_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_14_oo9_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_14_oo10_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_14_oo11_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_14_oo12_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_14_oo13_2610     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_11           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_12           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_13           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_14           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_15           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_16           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_23           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_24           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_25           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_26           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_27           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_28           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_34           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_35           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_36           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_37           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_38           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_39           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_45           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_46           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_47           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_48           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_49           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_410          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_56           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_57           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_58           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_59           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_510          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_511          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_67           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_68           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_69           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_610          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_611          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_612          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_613          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_78           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_79           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_710          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_711          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_89           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_810          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_811          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_812          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_813          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_814          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_910          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_911          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_912          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_913          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_914          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1011         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1012         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1013         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1014         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1112         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1113         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1114         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1213         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1214         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15h30o_1314         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_1_1           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_1_2           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_1_3           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_1_4           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_1_5           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_1_6           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_1           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_2           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_4           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_5           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_6           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_7           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_8           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_3_9           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_1           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_2           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_3           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_5           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_6           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_7           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_8           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_9           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_4_10          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_1           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_2           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_3           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_4           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_6           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_7           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_8           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_9           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_10          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_5_11          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_2           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_3           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_4           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_5           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_6           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_8           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_9           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_10          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_7_11          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_2           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_3           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_4           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_5           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_6           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_7           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_9           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_10          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_11          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_12          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_13          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_8_14          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_3           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_4           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_5           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_6           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_7           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_8           2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_10          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_11          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_12          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_13          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_9_14          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_4          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_5          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_6          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_7          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_8          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_9          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_11         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_12         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_13         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_10_14         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_12_6          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_12_8          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_12_9          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_12_10         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_12_11         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_12_13         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_12_14         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_13_6          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_13_8          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_13_9          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_13_10         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_13_11         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_13_12         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_13_14         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_14_8          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_14_9          2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_14_10         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_14_11         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_14_12         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ket_14_13         2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
! c7h15-3a already exists
! c7h15-3f already exists
c8h17_4_a            2   598.56      6.19      0.0       15.9      1.0   ! Same as C8H18-3
! c8h17-3g already exists
! c8h17-3a already exists
c9h19_3_h            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h19_3_a            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h19-2h             2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c10h22_26            2   369.079     7.558     0.000     19.16     1.000 ! LJ parameters estimated by RMG: Tc= 596.922K Pc=  21.394bar Vc= 583.500cm3/mol Tb= 427.320K	(CsH3R, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R, CsH3R)
c10h21_26_a          2   369.079     7.558     0.000     19.16     1.000 ! Same as c10h22_26
c10h21_26_i          2   369.079     7.558     0.000     19.16     1.000 ! Same as c10h22_26
c10h21_4_a           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h21_3_j           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h21_3_a           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c11h24_37            2   371.628     7.922     0.000     21.01     1.000 ! LJ parameters estimated by RMG: Tc= 618.811K Pc=  19.613bar Vc= 639.500cm3/mol Tb= 450.200K	(CsH2R2, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R, CsH3R, CsH3R)
c11h23_37_a          2   371.628     7.922     0.000     21.01     1.000 ! Same as c11h24_37
c11h23_26_j          2   371.628     7.922     0.000     21.01     1.000 ! Same as c11h24_37
c12h26_37            2   373.933     8.289     0.000     22.86     1.000 ! LJ parameters estimated by RMG: Tc= 640.629K Pc=  18.046bar Vc= 695.500cm3/mol Tb= 473.080K	(CsH2R2, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R, CsH3R, CsH2R2, CsH3R)
c12h25_37_l          2   373.933     8.289     0.000     22.86     1.000 ! Same as c12h26_37
c13h28_26            2   376.205     8.658     0.000     24.71     1.000 ! LJ parameters estimated by RMG: Tc= 662.441K Pc=  16.660bar Vc= 751.500cm3/mol Tb= 495.960K	(CsH3R, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsH2R2, CsH3R, CsH3R, CsH3R)
c13h27_26_k          2   376.205     8.658     0.000     24.71     1.000 ! Same as c13h28_26
c14h30_37            2   378.662     9.028     0.000     26.56     1.000 ! LJ parameters estimated by RMG: Tc= 684.310K Pc=  15.427bar Vc= 807.500cm3/mol Tb= 518.840K	(CsH2R2, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R, CsH3R, CsH2R2, CsH2R2, CsH2R2, CsH3R)
c14h29_37_m          2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h29_210_f         2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h29_26_k          2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h30_2610          2   387.222     8.986     0.000     26.56     1.000 ! LJ parameters estimated by RMG: Tc= 686.981K Pc=  15.524bar Vc= 801.500cm3/mol Tb= 518.400K	(CsH2R2, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH3R, CsH3R, CsH2R2, CsH2R2, CsHR3, CsH3R, CsH3R, CsH3R)
c14h29_2610_a        2   387.222     8.986     0.000     26.56     1.000 ! Same as c14h30_2610
! c7h14-5-3 already exists
! c7h14-1-3 already exists
! c8h16-6-3 already exists
! c8h16-1-3 already exists
c8h16_1_4            2   598.56      6.19      0.0       15.9      1.0   ! Same as C8H18-3
c9h18_1_6            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h18_2_6            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h18_1_3            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h18_1_2            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h18_1_5            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h18_1              2   658.90      6.49      0.0       17.36     1.0   ! Same as nc9h20
c9h18_2              2   658.90      6.49      0.0       17.36     1.0   ! Same as nc9h20
c9h18_1_4            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h18_1_7            2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c10h20_1_26          2   369.079     7.558     0.000     19.16     1.000 ! Same as c10h22_26
c10h20_1_37          2   369.079     7.558     0.000     19.16     1.000 ! Same as c10h22_26
c10h20_1_4           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h20_1_3           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h20_1_7           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h20_1_6           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h20_2_6           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h20_1_8           2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c11h22_1_37          2   371.628     7.922     0.000     21.01     1.000 ! Same as c11h24_37
c11h22_1_48          2   371.628     7.922     0.000     21.01     1.000 ! Same as c11h24_37
c11h22_1_4           2   686.12      6.68      0.0       19.1      1.0   ! Same as c11h24-2
c11h22_1_8           2   686.12      6.68      0.0       19.1      1.0   ! Same as c11h24-2
c12h24_1_48          2   373.933     8.289     0.000     22.86     1.000 ! Same as c12h26_37
c12h24_2_6           2   833.78      7.12      0.0       22.75     1.0   ! Same as c12h26-2 
c12h24_1_6           2   833.78      7.12      0.0       22.75     1.0   ! Same as c12h26-2 
c12h24_1_59          2   373.933     8.289     0.000     22.86     1.000 ! Same as c12h26_37
c12h24_2_10          2   833.78      7.12      0.0       22.75     1.0   ! Same as c12h26-2 
c12h24_1_10          2   833.78      7.12      0.0       22.75     1.0   ! Same as c12h26-2 
c13h26_2_610         2   376.205     8.658     0.000     24.71     1.000 ! Same as c13h28_26
c13h26_1_610         2   376.205     8.658     0.000     24.71     1.000 ! Same as c13h28_26
c14h28_1_610         2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h28_5_210         2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h28_6_210         2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h28_3_711         2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h28_1_2610        2   387.222     8.986     0.000     26.56     1.000 ! Same as c14h30_2610
c14h28_2_711         2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h28_2_610         2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
! c7h13-1-3 already exists
c8h15_1_1_4          2   598.56      6.19      0.0       15.9      1.0   ! Same as C8H18-3
! c8h15-1-3 already exists
c9h18_1_26           2   366.082     7.197     0.000     17.31     1.000 ! Same as c9h20_26
c9h17_1_1_26         2   366.082     7.197     0.000     17.31     1.000 ! Same as c9h20_26
c9h17_1_1_3          2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h17_1_1_2          2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h17_1_1_4          2   652.84      6.40      0.0       17.36     1.0   ! Same as c9h20-2
c9h17_1_1            2   658.90      6.49      0.0       17.36     1.0   ! Same as nc9h20
c10h19_1_1_26        2   369.079     7.558     0.000     19.16     1.000 ! Same as c10h22_26
c10h19_1_1_4         2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h19_1_1_3         2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c10h19_1_1_2         2   686.11      6.68      0.0       17.36     1.0   ! Same as c10h22-2
c11h21_1_1_37        2   371.628     7.922     0.000     21.01     1.000 ! Same as c11h24_37
c11h21_1_1_26        2   371.628     7.922     0.000     21.01     1.000 ! Same as c11h24_37
c11h21_1_1_4         2   686.12      6.68      0.0       19.1      1.0   ! Same as c11h24-2
c11h21_1_1_3         2   686.12      6.68      0.0       19.1      1.0   ! Same as c11h24-2
c12h23_1_1_37        2   373.933     8.289     0.000     22.86     1.000 ! Same as c12h26_37
c12h23_1_1_6         2   833.78      7.12      0.0       22.75     1.0   ! Same as c12h26-2 
c12h23_1_1_26        2   373.933     8.289     0.000     22.86     1.000 ! Same as c12h26_37
c12h23_1_1_2         2   833.78      7.12      0.0       22.75     1.0   ! Same as c12h26-2 
c13h25_1_1_26        2   376.205     8.658     0.000     24.71     1.000 ! Same as c13h28_26
c14h27_1_1_2610      2   387.222     8.986     0.000     26.56     1.000 ! Same as c14h30_2610
c14h27_1_1_37        2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h27_1_1_210       2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
c14h27_1_1_26        2   378.662     9.028     0.000     26.56     1.000 ! Same as c14h30_37
