THERMO                                                                          
   300.000  1500.000  5000.000                                                  
 3.65348811E+01 3.87826572E-02-1.32368827E-05 2.05226921E-09-1.18959343E-13    2
-6.82247967E+04-1.58370290E+02-1.63735304E+00 1.34671163E-01-1.06539214E-04    3
 4.36699243E-08-7.25173133E-12-5.57111115E+04 4.41344716E+01                   4
c9ket_1_4_26      0529  C   9H  18O   3    0G   300.000  5000.000 1403.000     1
 3.65348811E+01 3.87826572E-02-1.32368827E-05 2.05226921E-09-1.18959343E-13    2
-6.82247967E+04-1.58370290E+02-1.63735304E+00 1.34671163E-01-1.06539214E-04    3
 4.36699243E-08-7.25173133E-12-5.57111115E+04 4.41344716E+01                   4
c9ket_1_5_26      0529  C   9H  18O   3    0G   300.000  5000.000 1403.000     1
 3.65348811E+01 3.87826572E-02-1.32368827E-05 2.05226921E-09-1.18959343E-13    2
-6.82247967E+04-1.58370290E+02-1.63735304E+00 1.34671163E-01-1.06539214E-04    3
 4.36699243E-08-7.25173133E-12-5.57111115E+04 4.41344716E+01                   4
c9ket_1_6_26      0529  C   9H  18O   3    0G   300.000  5000.000 1393.000     1
 3.62416238E+01 3.98086610E-02-1.37623286E-05 2.15212422E-09-1.25494471E-13    2
-6.96138004E+04-1.57252654E+02 1.09268732E+00 1.21062775E-01-8.57032488E-05    3
 3.12706851E-08-4.67982859E-12-5.72989342E+04 3.18608086E+01                   4
c9ket_3_1_26      0529  C   9H  18O   3    0G   300.000  5000.000 1406.000     1
 3.42857292E+01 4.01613497E-02-1.35955268E-05 2.09611994E-09-1.21023120E-13    2
-6.91249802E+04-1.44444012E+02 2.86087493E-01 1.21975483E-01-8.89192103E-05    3
 3.36002741E-08-5.16000620E-12-5.76436743E+04 3.71582003E+01                   4
c9ket_3_2_26      0529  C   9H  18O   3    0G   300.000  5000.000 1397.000     1
 3.64305047E+01 3.91327032E-02-1.34190169E-05 2.08737395E-09-1.21282315E-13    2
-7.16934050E+04-1.59574204E+02 2.17518089E-01 1.22670108E-01-8.60590561E-05    3
 3.03763730E-08-4.28290005E-12-5.91127725E+04 3.51175983E+01                   4
c9ket_3_4_26      0529  C   9H  18O   3    0G   300.000  5000.000 1397.000     1
 3.55779506E+01 3.99965613E-02-1.37426153E-05 2.14013331E-09-1.24432136E-13    2
-7.11308718E+04-1.52980904E+02-8.57903556E-01 1.28871398E-01-9.79844560E-05    3
 3.89830421E-08-6.36367047E-12-5.88375134E+04 4.13941321E+01                   4
c9ket_3_5_26      0529  C   9H  18O   3    0G   300.000  5000.000 1409.000     1
 3.44060996E+01 3.96991508E-02-1.33571563E-05 2.05074128E-09-1.18051703E-13    2
-7.09775997E+04-1.46276482E+02 3.39754142E-01 1.24354705E-01-9.43522145E-05    3
 3.73875859E-08-6.02004306E-12-5.97526854E+04 3.47121190E+01                   4
c9ket_3_6_26      0529  C   9H  18O   3    0G   300.000  5000.000 1395.000     1
 3.43974795E+01 4.05886000E-02-1.38575516E-05 2.14889452E-09-1.24574519E-13    2
-7.25262088E+04-1.46915222E+02 2.79443021E+00 1.11658354E-01-7.39898759E-05    3
 2.49217162E-08-3.38364751E-12-6.12946599E+04 2.37569590E+01                   4
c9ket_3_7_26      0529  C   9H  18O   3    0G   300.000  5000.000 1406.000     1
 3.42857292E+01 4.01613497E-02-1.35955268E-05 2.09611994E-09-1.21023120E-13    2
-6.91249802E+04-1.44444012E+02 2.86087493E-01 1.21975483E-01-8.89192103E-05    3
 3.36002741E-08-5.16000620E-12-5.76436743E+04 3.71582003E+01                   4
c9ket_4_1_26      0529  C   9H  18O   3    0G   300.000  5000.000 1406.000     1
 3.55093924E+01 3.89607133E-02-1.31524520E-05 2.02447427E-09-1.16767181E-13    2
-6.95523041E+04-1.51810873E+02-8.63558208E-01 1.27121373E-01-9.45626920E-05    3
 3.60060549E-08-5.51492782E-12-5.73937644E+04 4.21427511E+01                   4
c9ket_4_2_26      0529  C   9H  18O   3    0G   300.000  5000.000 1394.000     1
 3.57407635E+01 3.91806440E-02-1.33212424E-05 2.06056414E-09-1.19264896E-13    2
-7.29964312E+04-1.54948936E+02 1.44315680E+00 1.17567695E-01-8.05665626E-05    3
 2.77687485E-08-3.81099723E-12-6.10111607E+04 2.97004031E+01                   4
c9ket_4_3_26      0529  C   9H  18O   3    0G   300.000  5000.000 1398.000     1
 3.60410059E+01 3.95355800E-02-1.35694922E-05 2.11170968E-09-1.22722626E-13    2
-7.11931374E+04-1.55850174E+02-1.58185096E+00 1.32714825E-01-1.03342265E-04    3
 4.19884332E-08-6.96698003E-12-5.86602266E+04 4.43240512E+01                   4
ic5h11cochch3     0529  C   8H  15O   1    0G   300.000  5000.000 1400.000     1
 2.50574215E+01 3.33623951E-02-1.11276225E-05 1.69928068E-09-9.74813970E-14    2
-2.89440342E+04-9.94025951E+01 2.68335787E+00 7.47389139E-02-3.31232114E-05    3
 2.40300161E-09 1.36692524E-12-2.03017412E+04 2.42586769E+01                   4
ic4h9coc3h6s      0529  C   8H  15O   1    0G   300.000  5000.000 1400.000     1
 2.50574215E+01 3.33623951E-02-1.11276225E-05 1.69928068E-09-9.74813970E-14    2
-2.89440342E+04-9.94025951E+01 2.68335787E+00 7.47389139E-02-3.31232114E-05    3
 2.40300161E-09 1.36692524E-12-2.03017412E+04 2.42586769E+01                   4
ic3h7coc4h8s      0529  C   8H  15O   1    0G   300.000  5000.000 1423.000     1
 2.38749888E+01 3.44539636E-02-1.15159596E-05 1.76055159E-09-1.01057891E-13    2
-2.85228062E+04-9.22482455E+01 3.51687714E+00 7.09227744E-02-2.93782197E-05    3
 1.09492332E-09 1.49632218E-12-2.05017910E+04 2.07539513E+01                   4
END                                                                             
